date,t,lights,T2,Windspeed,RH1,T3,RH6,RH8,RHO,t-1,t-2,t-3
2016/1/13 14:10,60,0,18.39,5.166666667,41.29,19.2,61.09666667,45.09,70.66666667,40,50,40
2016/1/13 14:20,40,0,18.39,5.333333333,41.29,19.26,61.76333333,45.09,70.33333333,60,40,50
2016/1/13 14:30,40,0,18.39,5.5,41.2,19.26,61.03,44.89,70,40,60,40
2016/1/13 14:40,50,0,18.39,5.666666667,41.12666667,19.29,58.73333333,44.63333333,69.66666667,40,40,60
2016/1/13 14:50,40,0,18.42666667,5.833333333,41.12666667,19.29,56.4,44.36,69.33333333,50,40,40
2016/1/13 15:00,40,0,18.5,6,41.12666667,19.29,52.69333333,44.13333333,69,40,50,40
2016/1/13 15:10,30,0,18.5,5.666666667,41,19.29,53.36,43.93333333,68,40,40,50
2016/1/13 15:20,30,0,18.5,5.333333333,40.93333333,19.29,53.05666667,43.63333333,67,30,40,40
2016/1/13 15:30,30,0,18.63333333,5,40.76,19.35666667,51.86333333,43.43333333,66,30,30,40
2016/1/13 15:40,40,0,18.7,4.666666667,40.745,19.29,52.245,43.13333333,65,30,30,30
2016/1/13 15:50,80,0,18.73,4.333333333,40.56666667,19.29,51.82333333,43,64,40,30,30
2016/1/13 16:00,70,0,18.79,4,40.53,19.29,52.09666667,43.32666667,63,80,40,30
2016/1/13 16:10,80,0,18.79,3.833333333,40.59,19.29,52.13333333,43.46666667,64.33333333,70,80,40
2016/1/13 16:20,70,0,18.79,3.666666667,40.62666667,19.29,52.52666667,43.73,65.66666667,80,70,80
2016/1/13 16:30,80,0,18.79,3.5,40.7,19.29,52.63,43.93,67,70,80,70
2016/1/13 16:40,80,0,18.79,3.333333333,40.73,19.29,53.75666667,44.045,68.33333333,80,70,80
2016/1/13 16:50,100,0,18.7,3.166666667,40.86333333,19.29,54.82333333,44.23,69.66666667,80,80,70
2016/1/13 17:00,90,0,18.7,3,40.79,19.29,55.69666667,44.29,71,100,80,80
2016/1/13 17:10,100,10,18.7,3,40.73,19.29,57.13333333,44.32666667,72,90,100,80
2016/1/13 17:20,90,0,18.7,3,40.66333333,19.29,57.8,44.4,73,100,90,100
2016/1/13 17:30,110,0,18.7,3,40.66333333,19.29,59.42333333,44.53,74,90,100,90
2016/1/13 17:40,90,10,18.7,3,40.79,19.29,60.69666667,44.66333333,75,110,90,100
2016/1/13 17:50,100,0,18.7,3,40.73,19.29,63.02666667,44.73,76,90,110,90
2016/1/13 18:00,100,10,18.7,3,40.79,19.29,65.76666667,44.73,77,100,90,110
2016/1/13 18:10,110,0,18.7,3,40.73,19.23,67.22666667,44.7,79,100,100,90
2016/1/13 18:20,100,10,18.7,3,40.7,19.23,68.1475,44.7,81,110,100,100
2016/1/13 18:30,90,10,18.7,3,40.76,19.2,69.23,44.79,83,100,110,100
2016/1/13 18:40,90,10,18.7,3,40.9,19.2,70.82333333,44.86333333,85,90,100,110
2016/1/13 18:50,180,10,18.7,3,40.82666667,19.2,71.42333333,44.93333333,87,90,90,100
2016/1/13 19:00,140,0,18.79,3,41.15,19.2,72.96666667,45,89,180,90,90
2016/1/13 19:10,100,10,18.79,3.333333333,42.15666667,19.2,74.63333333,45.09,88.83333333,140,180,90
2016/1/13 19:20,110,20,18.82333333,3.666666667,42.09666667,19.29,75.73,45.09,88.66666667,100,140,180
2016/1/13 19:30,340,20,18.82333333,4,41.73,19.29,76.19666667,45.06,88.5,110,100,140
2016/1/13 19:40,380,20,18.89,4.333333333,41.65666667,19.29,77.29,44.93333333,88.33333333,340,110,100
2016/1/13 19:50,210,30,18.89,4.666666667,41.59,19.29,79.09666667,44.93333333,88.16666667,380,340,110
2016/1/13 20:00,150,20,19,5,41.59,19.2,80.36333333,45.1175,88,210,380,340
2016/1/13 20:10,330,20,19,5,41.6,19.2,81.29666667,45.36333333,88.16666667,150,210,380
2016/1/13 20:20,420,20,19,5,41.32666667,19.2,82.73333333,45.13333333,88.33333333,330,150,210
2016/1/13 20:30,330,20,19,5,41.29,19.2,83.59333333,45.13333333,88.5,420,330,150
2016/1/13 20:40,130,20,19.1,5,41.43,19.2,83.99,45,88.66666667,330,420,330
2016/1/13 20:50,130,20,19.1,5,41.5,19.2,84.46333333,45.06,88.83333333,130,330,420
2016/1/13 21:00,110,20,19.16666667,5,41.56,19.2,84.295,45.23,89,130,130,330
2016/1/13 21:10,250,10,19.13333333,5,41.59,19.2,85.4,45.36333333,88.83333333,110,130,130
2016/1/13 21:20,520,0,19.13333333,5,41.53,19.13333333,85.26,45.42666667,88.66666667,250,110,130
2016/1/13 21:30,360,0,19.1,5,41.5,19.26,85.62333333,45.76,88.5,520,250,110
2016/1/13 21:40,330,0,19.1,5,41.69333333,19.59666667,85.76333333,45.96333333,88.33333333,360,520,250
2016/1/13 21:50,310,0,19.1,5,42,19.93,85.9,46.16333333,88.16666667,330,360,520
2016/1/13 22:00,270,0,19.1,5,42,20.35,86.3,46.2,88,310,330,360
2016/1/13 22:10,230,0,19.06666667,5.166666667,42.145,20.63333333,87.36666667,46.2,87.66666667,270,310,330
2016/1/13 22:20,170,10,19,5.333333333,42.2,20.76,88.1,46.2,87.33333333,230,270,310
2016/1/13 22:30,60,0,19,5.5,42.06666667,21.06666667,88.89666667,46.2,87,170,230,270
2016/1/13 22:40,30,0,19,5.666666667,42,21.2,89.03,46.32666667,86.66666667,60,170,230
2016/1/13 22:50,30,0,18.96333333,5.833333333,42.13333333,21.06666667,89.19,46.6,86.33333333,30,60,170
2016/1/13 23:00,30,0,18.89,6,42.2,20.86,89.39666667,47,86,30,30,60
2016/1/13 23:10,40,0,18.89,5.833333333,42.12666667,20.66666667,89.65666667,47.33333333,86.5,30,30,30
2016/1/13 23:20,50,0,18.82333333,5.666666667,42.09,20.6,89.59,47.8,87,40,30,30
2016/1/13 23:30,50,0,18.79,5.5,42.09,20.5,89.56,48.15666667,87.5,50,40,30
2016/1/13 23:40,40,0,18.79,5.333333333,42.09,20.42666667,89.5925,48.36333333,88,50,50,40
2016/1/13 23:50,40,0,18.7,5.166666667,42.09,20.39,89.69,48.65666667,88.5,40,50,50
2016/1/14 0:00,50,0,18.7,5,42.09,20.32333333,89.5,48.93,89,40,40,50
2016/1/14 0:10,50,0,18.63333333,5,42.09,20.26,89.43333333,49.12666667,89.16666667,50,40,40
2016/1/14 0:20,40,0,18.6,5,42.06,20.2,89.19,49.26,89.33333333,50,50,40
2016/1/14 0:30,60,0,18.6,5,42.06,20.2,89.73,49.43333333,89.5,40,50,50
2016/1/14 0:40,40,0,18.6,5,42.09,20.2,90.5,49.56,89.66666667,60,40,50
2016/1/14 0:50,40,0,18.53333333,5,42.09,20.16666667,90.96666667,49.86,89.83333333,40,60,40
2016/1/14 1:00,50,0,18.5,5,42.09,20.1,91.56333333,50.13333333,90,40,40,60
2016/1/14 1:10,40,0,18.5,5,42.09,20.1,91.83,50.43333333,90.5,50,40,40
2016/1/14 1:20,30,0,18.46333333,5,42.09,20,92.29333333,50.56,91,40,50,40
2016/1/14 1:30,30,0,18.39,5,42,20,92.62666667,50.86,91.5,30,40,50
2016/1/14 1:40,30,0,18.39,5,42.06,19.96333333,92.62666667,51,92,30,30,40
2016/1/14 1:50,40,0,18.39,5,42.09,19.89,92.56,51.09,92.5,30,30,30
2016/1/14 2:00,40,0,18.29,5,42.09,19.89,92.79333333,51.09,93,40,30,30
2016/1/14 2:10,50,0,18.29,5.166666667,42.09,19.89,93.12666667,51.09,92.33333333,40,40,30
2016/1/14 2:20,40,0,18.29,5.333333333,42.16333333,19.89,93.295,51.09,91.66666667,50,40,40
2016/1/14 2:30,40,0,18.29,5.5,42.2,19.82333333,93.43333333,51.09,91,40,50,40
2016/1/14 2:40,40,0,18.2,5.666666667,42.2,19.85666667,93.16,51,90.33333333,40,40,50
2016/1/14 2:50,50,0,18.2,5.833333333,42.12666667,19.79,92.86333333,51.06,89.66666667,40,40,40
2016/1/14 3:00,50,0,18.2,6,42.2,19.79,92.59,50.9,89,50,40,40
2016/1/14 3:10,50,0,18.2,5.833333333,42.2,19.79,92.8,50.9,89,50,50,40
2016/1/14 3:20,40,0,18.13333333,5.666666667,42.2,19.79,92.6,50.79,89,50,50,50
2016/1/14 3:30,50,0,18.1,5.5,42.23,19.79,92.43333333,50.73,89,40,50,50
2016/1/14 3:40,40,0,18.1,5.333333333,42.29,19.79,92.03333333,50.66333333,89,50,40,50
2016/1/14 3:50,40,0,18.1,5.166666667,42.29,19.79,91.39666667,50.59,89,40,50,40
2016/1/14 4:00,20,0,18.03333333,5,42.29,19.79,91.33,50.59,89,40,40,50
2016/1/14 4:10,30,0,18.1,5.166666667,42.29,19.7225,91.33,50.53,89.16666667,20,40,40
2016/1/14 4:20,30,0,18.1,5.333333333,42.29,19.7,91.06333333,50.46666667,89.33333333,30,20,40
2016/1/14 4:30,40,0,18,5.5,42.29,19.7,91.26333333,50.46666667,89.5,30,30,20
2016/1/14 4:40,50,0,18,5.666666667,42.29,19.7,91.26333333,50.4,89.66666667,40,30,30
2016/1/14 4:50,40,0,18,5.833333333,42.29,19.7,91.15666667,50.4,89.83333333,50,40,30
2016/1/14 5:00,40,0,18,6,42.32666667,19.7,91.03,50.43333333,90,40,50,40
2016/1/14 5:10,50,0,17.96333333,5.833333333,42.4,19.7,90.9,50.36,90,40,40,50
2016/1/14 5:20,40,0,17.89,5.666666667,42.4,19.7,90.46666667,50.4,90,50,40,40
2016/1/14 5:30,50,0,17.89,5.5,42.4,19.7,90.46666667,50.4,90,40,50,40
2016/1/14 5:40,50,0,17.89,5.333333333,42.43333333,19.76,90.76,50.4,90,50,40,50
2016/1/14 5:50,40,0,17.89,5.166666667,42.5,19.79,90.96666667,50.425,90,50,50,40
2016/1/14 6:00,50,0,17.89,5,42.5,19.79,90.76333333,50.43333333,90,40,50,50
2016/1/14 6:10,40,0,17.79,5.666666667,42.5,19.79,90.49666667,50.5,89.83333333,50,40,50
2016/1/14 6:20,40,0,17.84,6.333333333,42.56,19.79,90.09333333,50.5,89.66666667,40,50,40
2016/1/14 6:30,40,0,17.79,7,42.5,19.79,89.63333333,50.5,89.5,40,40,50
2016/1/14 6:40,40,0,17.79,7.666666667,42.53,19.79,89.23,50.5,89.33333333,40,40,40
2016/1/14 6:50,30,10,17.79,8.333333333,42.59,19.79,89.03,50.56,89.16666667,40,40,40
2016/1/14 7:00,70,10,17.79,9,42.59,19.79,88.83,50.56,89,30,40,40
2016/1/14 7:10,360,20,17.79,8.833333333,42.86333333,19.76,88.62333333,50.73,89.5,70,30,40
2016/1/14 7:20,400,10,17.79,8.666666667,43.36,19.7,89.13,50.65666667,90,360,70,30
2016/1/14 7:30,70,10,17.79,8.5,43.96666667,19.63333333,89.92333333,49.99,90.5,400,360,70
2016/1/14 7:40,70,0,17.79,8.333333333,44.09,19.6,90.72666667,49.65666667,91,70,400,360
2016/1/14 7:50,390,0,17.79,8.166666667,44.0225,19.53333333,91.2975,49.33333333,91.5,70,70,400
2016/1/14 8:00,100,0,17.76,8,43.93333333,19.5,91.73,49.06666667,92,390,70,70
2016/1/14 8:10,80,10,17.7,7.166666667,43.76,19.5,92.22666667,48.63333333,93,100,390,70
2016/1/14 8:20,70,0,17.7,6.333333333,43.7,19.46333333,92.96,48.5,94,80,100,390
2016/1/14 8:30,170,10,17.7,5.5,43.59,19.39,93.62333333,48.13333333,95,70,80,100
2016/1/14 8:40,360,0,17.7,4.666666667,43.53,19.35666667,93.62333333,47.86,96,170,70,80
2016/1/14 8:50,180,10,17.7,3.833333333,43.36333333,19.29,93.06666667,47.6,97,360,170,70
2016/1/14 9:00,130,0,17.79,3,43.29,19.29,93.46666667,47.2675,98,180,360,170
2016/1/14 9:10,70,20,17.79,3.5,43.32666667,19.29,93.72666667,46.89,97.5,130,180,360
2016/1/14 9:20,70,10,17.92666667,4,43.4,19.29,94.06,46.63333333,97,70,130,180
2016/1/14 9:30,180,20,18.025,4.5,43.4,19.29,94.16,46.43333333,96.5,70,70,130
2016/1/14 9:40,170,20,18.1,5,43.26666667,19.16666667,94.36666667,46.22333333,96,180,70,70
2016/1/14 9:50,390,30,18.23,5.5,43.29,19.16666667,94.62333333,46.09,95.5,170,180,70
2016/1/14 10:00,420,20,18.29,6,43.49,19.23,94.69,45.96666667,95,390,170,180
2016/1/14 10:10,340,20,18.39,5.666666667,43.63333333,19.29,94.83333333,45.82666667,94.66666667,420,390,170
2016/1/14 10:20,550,10,18.39,5.333333333,43.43333333,19.26,94.9,45.73,94.33333333,340,420,390
2016/1/14 10:30,690,10,18.5,5,43.76666667,19.32,94.95,45.65666667,94,550,340,420
2016/1/14 10:40,620,10,18.56666667,4.666666667,43.69333333,19.69333333,95.06333333,45.5,93.66666667,690,550,340
2016/1/14 10:50,610,10,18.63333333,4.333333333,43.26,20.19666667,95.19,45.43333333,93.33333333,620,690,550
2016/1/14 11:00,490,10,18.7,4,43.05,20.59666667,95.33333333,45.29,93,610,620,690
2016/1/14 11:10,260,20,18.82333333,4.166666667,42.93333333,20.99333333,95.46666667,45.23,92.83333333,490,610,620
2016/1/14 11:20,240,10,18.89,4.333333333,42.86333333,21.32666667,95.53,45.16333333,92.66666667,260,490,610
2016/1/14 11:30,220,10,19.03333333,4.5,43.53,21.63333333,95.59,45.09,92.5,240,260,490
2016/1/14 11:40,130,10,19.16666667,4.666666667,44.56666667,21.76,95.66,45,92.33333333,220,240,260
2016/1/14 11:50,90,10,19.32333333,4.833333333,44.5,21.79,95.93333333,44.93333333,92.16666667,130,220,240
2016/1/14 12:00,290,10,19.46333333,5,45.12333333,21.73,96,44.86333333,92,90,130,220
2016/1/14 12:10,410,0,19.63333333,5.166666667,45.73,21.56666667,96,44.86333333,91.33333333,290,90,130
2016/1/14 12:20,320,0,19.7,5.333333333,45.05666667,21.56666667,96.03,44.79,90.66666667,410,290,90
2016/1/14 12:30,260,0,19.79,5.5,44.46333333,21.86,95.96333333,44.79,90,320,410,290
2016/1/14 12:40,210,0,19.8925,5.666666667,45.19333333,22.06666667,95.76,44.79,89.33333333,260,320,410
2016/1/14 12:50,210,0,20.06666667,5.833333333,44.72666667,22.23,95.83333333,44.79,88.66666667,210,260,320
2016/1/14 13:00,140,0,20.13333333,6,44.33333333,22.29,96.06,44.73,88,210,210,260
2016/1/14 13:10,60,0,20.26,6,43.86666667,22.39,95.9975,44.62666667,87.5,140,210,210
2016/1/14 13:20,50,0,20.29,6,43.52666667,22.32333333,96.39666667,44.7,87,60,140,210
2016/1/14 13:30,60,0,20.29,6,43.06666667,22.16666667,96.56333333,44.62666667,86.5,50,60,140
2016/1/14 13:40,50,0,20.39,6,42.1,22.025,96.69,44.7,86,60,50,60
2016/1/14 13:50,60,0,20.46333333,6,41.69333333,21.92666667,96.83333333,44.76666667,85.5,50,60,50
2016/1/14 14:00,140,0,20.5,6,41.59666667,21.85666667,96.96666667,44.9,85,60,50,60
2016/1/14 14:10,270,0,20.56666667,6,41.565,21.73,96.83333333,45,84.83333333,140,60,50
2016/1/14 14:20,200,0,20.6,6,41.29,21.66666667,96.83333333,45,84.66666667,270,140,60
2016/1/14 14:30,60,0,20.6,6,40.83333333,21.6,96.16333333,45,84.5,200,270,140
2016/1/14 14:40,50,0,20.73,6,40.62666667,21.5,95.29,45,84.33333333,60,200,270
2016/1/14 14:50,60,0,20.79,6,40.56,21.5,94.35666667,45,84.16666667,50,60,200
2016/1/14 15:00,80,0,20.89,6,40.43333333,21.5,92.76333333,44.93333333,84,60,50,60
2016/1/14 15:10,50,0,20.96333333,6,40.26,21.42666667,91.82666667,44.9,83.16666667,80,60,50
2016/1/14 15:20,40,0,21,6,40.12666667,21.39,91.03333333,44.82666667,82.33333333,50,80,60
2016/1/14 15:30,50,0,21.06666667,6,40.06,21.39,90.59666667,44.79,81.5,40,50,80
2016/1/14 15:40,50,0,21.1,6,40,21.39,88.93,44.76,80.66666667,50,40,50
2016/1/14 15:50,40,0,21.075,6,40,21.32333333,85.53,44.7,79.83333333,50,50,40
2016/1/14 16:00,30,0,21,6,39.93333333,21.29,81.34,44.59,79,40,50,50
2016/1/14 16:10,30,0,21,6.166666667,39.79,21.23,80.79666667,44.46333333,78.5,30,40,50
2016/1/14 16:20,200,0,20.92666667,6.333333333,39.73,21.2,79.49,44.4,78,30,30,40
2016/1/14 16:30,450,0,20.89,6.5,39.59,21.13333333,77.96333333,44.8,77.5,200,30,30
2016/1/14 16:40,400,0,20.82333333,6.666666667,39.79666667,21.16333333,75.65666667,45.15666667,77,450,200,30
2016/1/14 16:50,740,0,20.79,6.833333333,40.56666667,21.4175,73.99,45.43,76.5,400,450,200
2016/1/14 17:00,910,0,20.85666667,7,41.69333333,21.66666667,74.16666667,45.59,76,740,400,450
2016/1/14 17:10,610,10,20.92666667,6.833333333,45.19666667,21.96,75.23333333,45.59,76,910,740,400
2016/1/14 17:20,510,10,21.13333333,6.666666667,47.13,22.16666667,76,45.7,76,610,910,740
2016/1/14 17:30,190,0,21.29,6.5,45.3,22.42666667,76.19333333,45.76,76,510,610,910
2016/1/14 17:40,110,10,21.35666667,6.333333333,43.99666667,22.56666667,75.16,46.09,76,190,510,610
2016/1/14 17:50,100,0,21.5,6.166666667,43.19666667,22.6,74.7,45.96333333,76,110,190,510
2016/1/14 18:00,90,10,21.56666667,6,42.36333333,22.53333333,74.63333333,45.76,76,100,110,190
2016/1/14 18:10,110,10,21.63333333,6.166666667,41.89,22.39,73.42666667,45.62666667,76.16666667,90,100,110
2016/1/14 18:20,100,0,21.7,6.333333333,41.43,22.32333333,74.13333333,45.66333333,76.33333333,110,90,100
2016/1/14 18:30,110,10,21.7,6.5,41.15666667,22.26,72.99333333,45.53,76.5,100,110,90
2016/1/14 18:40,100,10,21.7,6.666666667,40.83333333,22.2,71.25666667,45.45,76.66666667,110,100,110
2016/1/14 18:50,790,10,21.7,6.833333333,40.5,22.16666667,71.745,45.4,76.83333333,100,110,100
2016/1/14 19:00,380,10,21.7,7,40.69333333,22.1,72.46333333,45.32666667,77,790,100,110
2016/1/14 19:10,360,10,21.7,7.166666667,41.83333333,22.1,72.7,45.29,78.5,380,790,100
2016/1/14 19:20,360,10,21.7,7.333333333,42.56333333,22.1,73.76666667,45.23,80,360,380,790
2016/1/14 19:30,100,10,21.73,7.5,47.76333333,22,74.26,45.02666667,81.5,360,360,380
2016/1/14 19:40,100,10,21.79,7.666666667,46.86,22.06666667,74.92666667,44.69333333,83,100,360,360
2016/1/14 19:50,90,10,21.82333333,7.833333333,45.52666667,22.06666667,74.96666667,44.73,84.5,100,100,360
2016/1/14 20:00,90,20,21.89,8,44.83333333,22,75.22666667,44.79,86,90,100,100
2016/1/14 20:10,110,10,21.79,8.333333333,44.1,22,74.8,45.13333333,83.33333333,90,90,100
2016/1/14 20:20,140,30,21.79,8.666666667,43.29666667,22,73.32666667,45.46666667,80.66666667,110,90,90
2016/1/14 20:30,110,20,21.7,9,42.89,22,69.7,46.36,78,140,110,90
2016/1/14 20:40,100,20,21.7,9.333333333,43.06666667,22,68.1,46.63333333,75.33333333,110,140,110
2016/1/14 20:50,110,20,21.7,9.666666667,43.07,22,65.56333333,46.7,72.66666667,100,110,140
2016/1/14 21:00,130,20,21.76,10,42.63333333,21.92666667,63.56333333,46.7,70,110,100,110
2016/1/14 21:10,140,30,21.79,9.666666667,41.93,21.92666667,62.49,46.56,70,130,110,100
2016/1/14 21:20,130,20,21.79,9.333333333,41.79,21.89,61.89666667,46.22666667,70,140,130,110
2016/1/14 21:30,120,20,21.79,9,41.79,21.89,61.34,45.79666667,70,130,140,130
2016/1/14 21:40,100,10,21.85666667,8.666666667,41.73,21.79,62.09333333,45.39,70,120,130,140
2016/1/14 21:50,80,0,21.89,8.333333333,41.56,21.79,61.7,44.96666667,70,100,120,130
2016/1/14 22:00,50,10,21.89,8,41.5,21.79,62.4,44.795,70,80,100,120
2016/1/14 22:10,50,0,22.1,7.833333333,41.03333333,21.73,62.32666667,44.9,73.66666667,50,80,100
2016/1/14 22:20,50,0,22.175,7.666666667,40.42666667,21.66666667,61.56666667,45.63333333,77.33333333,50,50,80
2016/1/14 22:30,40,0,22.26,7.5,40.16333333,21.6,64.56666667,46.1,81,50,50,50
2016/1/14 22:40,50,0,22.39,7.333333333,40.09,21.56666667,70.66666667,46.65666667,84.66666667,40,50,50
2016/1/14 22:50,50,0,22.46333333,7.166666667,40.06,21.5,74.86666667,46.93,88.33333333,50,40,50
2016/1/14 23:00,50,0,22.6,7,40,21.46333333,78.36666667,47.26666667,92,50,50,40
2016/1/14 23:10,40,0,22.66666667,7.333333333,40,21.39,80.49333333,47.52666667,92.33333333,50,50,50
2016/1/14 23:20,30,0,22.7,7.666666667,39.93333333,21.39,83.46666667,47.76666667,92.66666667,40,50,50
2016/1/14 23:30,30,0,22.7,8,39.79,21.39,85.19333333,48.02666667,93,30,40,50
2016/1/14 23:40,40,0,22.73,8.333333333,39.73,21.32333333,87.33333333,48.39,93.33333333,30,30,40
2016/1/14 23:50,40,0,22.79,8.666666667,39.66333333,21.26,88.6,48.72333333,93.66666667,40,30,30
2016/1/15 0:00,50,0,22.79,9,39.66333333,21.2,89.46666667,48.82666667,94,40,40,30
2016/1/15 0:10,60,0,22.79,9.166666667,39.59,21.2,90.645,48.9,95,50,40,40
2016/1/15 0:20,50,0,22.79,9.333333333,39.56,21.2,91.8,48.93,96,60,50,40
2016/1/15 0:30,60,0,22.79,9.5,39.43333333,21.2,92.99333333,48.79,97,50,60,50
2016/1/15 0:40,50,0,22.79,9.666666667,39.26,21.2,94.26666667,48.79,98,60,50,60
2016/1/15 0:50,50,0,22.79,9.833333333,39.2,21.2,94.53,48.79,99,50,60,50
2016/1/15 1:00,50,0,22.79,10,39.16333333,21.2,94.65666667,48.93333333,100,50,50,60
2016/1/15 1:10,50,0,22.79,10,39.09,21.2,94.65666667,49.2175,99.83333333,50,50,50
2016/1/15 1:20,50,0,22.79,10,39.09,21.2,94.59,49.36333333,99.66666667,50,50,50
2016/1/15 1:30,50,0,22.79,10,39.03,21.2,94.59,49.4,99.5,50,50,50
2016/1/15 1:40,60,0,22.7,10,39.09,21.2,94.53,49.4,99.33333333,50,50,50
2016/1/15 1:50,50,0,22.7,10,39.03,21.2,94.53,49.4,99.16666667,60,50,50
2016/1/15 2:00,50,0,22.7,10,39.03,21.2,94.59,49.4,99,50,60,50
2016/1/15 2:10,50,0,22.6,10.16666667,39.09,21.2,94.62333333,49.4,97.83333333,50,50,60
2016/1/15 2:20,50,0,22.6,10.33333333,39.09,21.2,94.69,49.46666667,96.66666667,50,50,50
2016/1/15 2:30,40,0,22.5,10.5,39.09,21.2,94.62333333,49.53,95.5,50,50,50
2016/1/15 2:40,50,0,22.42666667,10.66666667,39.23,21.2,94.69,49.59,94.33333333,40,50,50
2016/1/15 2:50,40,0,22.39,10.83333333,39.36333333,21.2,94.8,49.59,93.16666667,50,40,50
2016/1/15 3:00,30,0,22.32333333,11,39.5,21.23,94.69,49.59,92,40,50,40
2016/1/15 3:10,40,0,22.26,10.83333333,39.43333333,21.29,94.69,49.59,90.5,30,40,50
2016/1/15 3:20,30,0,22.2,10.66666667,39.5,21.26,94.76333333,49.59,89,40,30,40
2016/1/15 3:30,60,0,22.16666667,10.5,39.43333333,21.2,94.83,49.56,87.5,30,40,30
2016/1/15 3:40,50,0,22.1,10.33333333,39.45,21.23,94.9,49.5,86,60,30,40
2016/1/15 3:50,50,0,22,10.16666667,39.4,21.29,95.02666667,49.46666667,84.5,50,60,30
2016/1/15 4:00,40,0,21.92666667,10,39.4,21.29,95.06333333,49.4,83,50,50,60
2016/1/15 4:10,50,0,21.89,10,39.43333333,21.29,95.19,49.29,81.83333333,40,50,50
2016/1/15 4:20,60,0,21.82333333,10,39.5,21.29,95.36666667,49.23,80.66666667,50,40,50
2016/1/15 4:30,50,0,21.76,10,39.53,21.29,95.56,49.2,79.5,60,50,40
2016/1/15 4:40,50,0,21.7,10,39.59,21.29,95.76,49.29,78.33333333,50,60,50
2016/1/15 4:50,50,0,21.7,10,39.56,21.29,95.9,49.29,77.16666667,50,50,60
2016/1/15 5:00,50,0,21.625,10,39.5,21.29,96,49.26,76,50,50,50
2016/1/15 5:10,40,0,21.53333333,10,39.5,21.29,96.2,49.2,75.33333333,50,50,50
2016/1/15 5:20,50,0,21.5,10,39.5,21.29,96.33333333,49.2,74.66666667,40,50,50
2016/1/15 5:30,50,0,21.42666667,10,39.4,21.29,96.3475,49.12666667,74,50,40,50
2016/1/15 5:40,50,0,21.39,10,39.4,21.29,95.85666667,49.06,73.33333333,50,50,40
2016/1/15 5:50,60,0,21.32333333,10,39.86333333,21.29,95.16666667,48.93333333,72.66666667,50,50,50
2016/1/15 6:00,50,0,21.29,10,39.79,21.29,94.42666667,48.79,72,60,50,50
2016/1/15 6:10,40,0,21.29,9.833333333,39.7,21.29,93.86333333,48.79,72.66666667,50,60,50
2016/1/15 6:20,50,0,21.2,9.666666667,39.7,21.29,93.92333333,48.7,73.33333333,40,50,60
2016/1/15 6:30,50,0,21.2,9.5,39.7,21.29,93.16333333,48.76,74,50,40,50
2016/1/15 6:40,50,0,21.1,9.333333333,39.7,21.29,92.69,48.82666667,74.66666667,50,50,40
2016/1/15 6:50,30,0,21.1,9.166666667,39.66333333,21.29,92.56333333,48.9,75.33333333,50,50,50
2016/1/15 7:00,70,10,21,9,39.6175,21.29,92.56333333,49.03,76,30,50,50
2016/1/15 7:10,50,10,21,8.833333333,39.9,21.26,91.83333333,49.22333333,76.33333333,70,30,50
2016/1/15 7:20,50,10,20.96333333,8.666666667,40.22333333,21.2,90.02666667,49.16333333,76.66666667,50,70,30
2016/1/15 7:30,50,10,20.89,8.5,40.29666667,21.2,88.46666667,49.03,77,50,50,70
2016/1/15 7:40,50,0,20.89,8.333333333,40.36333333,21.2,88.53333333,48.69,77.33333333,50,50,50
2016/1/15 7:50,40,10,20.82333333,8.166666667,40.09666667,21.13333333,87.43333333,48.43,77.66666667,50,50,50
2016/1/15 8:00,50,10,20.29666667,8,36.66666667,20.66666667,86.22666667,48.23,78,40,50,50
2016/1/15 8:10,50,10,19.63,8.333333333,34.4,19.59333333,87,48.06,78.33333333,50,40,50
2016/1/15 8:20,150,10,19.15,8.666666667,33.43333333,19.32666667,86.99,47.93333333,78.66666667,50,50,40
2016/1/15 8:30,390,20,19.32333333,9,33.56,19.66333333,85.39666667,47.72333333,79,150,50,50
2016/1/15 8:40,390,10,19.53,9.333333333,33.86,19.93,85.56666667,47.39,79.33333333,390,150,50
2016/1/15 8:50,380,10,19.66,9.666666667,34.19333333,20.05,85.16666667,46.93,79.66666667,390,390,150
2016/1/15 9:00,400,10,19.7,10,34.66666667,20.1,85.13333333,46.65666667,80,380,390,390
2016/1/15 9:10,370,10,19.7,9.833333333,35.19333333,20.1,85.13333333,46.06333333,80.33333333,400,380,390
2016/1/15 9:20,310,10,19.79,9.666666667,35.92666667,20.2,85.19333333,45.65666667,80.66666667,370,400,380
2016/1/15 9:30,40,10,19.85666667,9.5,36.4,20.2,85,45.33333333,81,310,370,400
2016/1/15 9:40,50,0,19.92666667,9.333333333,36.69333333,20.2,84.62666667,45.06666667,81.33333333,40,310,370
2016/1/15 9:50,70,10,20,9.166666667,37.02666667,20.2,84.36666667,44.83333333,81.66666667,50,40,310
